City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_lag1,PM10_lag1,NOx_lag1,NH3_lag1,CO_lag1,SO2_lag1,O3_lag1,AQI_lag1
Hyderabad,17-12-2017,71.38,142.76,31.63,15.98,0.8,12.3,46.91,136,Moderate,68.87,131.11,31.68,15.3,0.88,8.56,42.31,133
Hyderabad,18-12-2017,73.33,143.78,23.1,16.89,0.59,22.04,56.42,140,Moderate,71.38,142.76,31.63,15.98,0.8,12.3,46.91,136
Hyderabad,19-12-2017,59.35,130.67,32.53,14.23,0.7,24.06,45.37,138,Moderate,73.33,143.78,23.1,16.89,0.59,22.04,56.42,140
Hyderabad,20-12-2017,88.14,152.17,48.21,17.75,1.33,21.88,43,151,Moderate,59.35,130.67,32.53,14.23,0.7,24.06,45.37,138
Hyderabad,21-12-2017,74.94,148.17,50.51,20.76,1.4,16.67,51.64,164,Moderate,88.14,152.17,48.21,17.75,1.33,21.88,43,151
Hyderabad,22-12-2017,130.23,162,55.73,24.14,1.4,16.21,50.01,195,Moderate,74.94,148.17,50.51,20.76,1.4,16.67,51.64,164
Hyderabad,23-12-2017,82.05,170.76,42.69,24.8,1.26,15.01,57.5,180,Moderate,130.23,162,55.73,24.14,1.4,16.21,50.01,195
Hyderabad,24-12-2017,79.19,156.46,41.56,25.5,1.14,10.11,47.69,169,Moderate,82.05,170.76,42.69,24.8,1.26,15.01,57.5,180
Hyderabad,25-12-2017,76.47,144.94,36.68,24.11,1.13,8.51,38.5,163,Moderate,79.19,156.46,41.56,25.5,1.14,10.11,47.69,169
Hyderabad,26-12-2017,76.08,151.9,34.06,24.77,0.87,18.35,53.45,164,Moderate,76.47,144.94,36.68,24.11,1.13,8.51,38.5,163
Hyderabad,27-12-2017,63.18,129.4,34.05,17.06,0.85,16.26,47.38,136,Moderate,76.08,151.9,34.06,24.77,0.87,18.35,53.45,164
Hyderabad,28-12-2017,68.65,139.18,39.96,16.52,0.93,14.18,47.22,132,Moderate,63.18,129.4,34.05,17.06,0.85,16.26,47.38,136
Hyderabad,29-12-2017,112.35,152.12,45.17,18.82,1.09,10.66,49.58,184,Moderate,68.65,139.18,39.96,16.52,0.93,14.18,47.22,132
Hyderabad,30-12-2017,65.09,132.99,47.61,17.46,1.1,9.62,41.64,156,Moderate,112.35,152.12,45.17,18.82,1.09,10.66,49.58,184
Hyderabad,31-12-2017,68.45,126.76,43.33,18.74,1.02,8.17,39.55,138,Moderate,65.09,132.99,47.61,17.46,1.1,9.62,41.64,156
Hyderabad,01-01-2018,57.7,119.64,36.98,25.09,0.99,11.25,38.93,122,Moderate,68.45,126.76,43.33,18.74,1.02,8.17,39.55,138
Hyderabad,02-01-2018,68.55,135.87,31.23,22.84,0.92,9.44,51.26,126,Moderate,57.7,119.64,36.98,25.09,0.99,11.25,38.93,122
Hyderabad,03-01-2018,77.77,149.51,28.9,23.34,0.83,10.52,56.84,163,Moderate,68.55,135.87,31.23,22.84,0.92,9.44,51.26,126
Hyderabad,04-01-2018,79.18,164.76,40.67,25.77,1,17.34,58.03,174,Moderate,77.77,149.51,28.9,23.34,0.83,10.52,56.84,163
Hyderabad,05-01-2018,76.33,160.28,41.36,23.67,1.05,15.67,52.74,164,Moderate,79.18,164.76,40.67,25.77,1,17.34,58.03,174
Hyderabad,06-01-2018,73.15,150.95,40.73,23.17,1.1,12.81,47.04,158,Moderate,76.33,160.28,41.36,23.67,1.05,15.67,52.74,164
Hyderabad,07-01-2018,72.41,144.54,36.43,22.16,1.03,11.62,50.17,146,Moderate,73.15,150.95,40.73,23.17,1.1,12.81,47.04,158
Hyderabad,08-01-2018,72.66,141.46,33.01,19.8,0.98,9.28,52.61,146,Moderate,72.41,144.54,36.43,22.16,1.03,11.62,50.17,146
Hyderabad,09-01-2018,77.65,160.44,33.53,22.57,0.95,10.51,57.35,160,Moderate,72.66,141.46,33.01,19.8,0.98,9.28,52.61,146
Hyderabad,10-01-2018,74.08,158.74,33.57,22.15,1.03,12.71,56.34,165,Moderate,77.65,160.44,33.53,22.57,0.95,10.51,57.35,160
Hyderabad,11-01-2018,76.19,162.88,36.87,24.42,1.04,17.13,55.98,160,Moderate,74.08,158.74,33.57,22.15,1.03,12.71,56.34,165
Hyderabad,12-01-2018,74.76,159.96,43,25.98,1.09,17.29,52.03,155,Moderate,76.19,162.88,36.87,24.42,1.04,17.13,55.98,160
Hyderabad,13-01-2018,70.48,157,41.95,22.44,1.19,20.89,49.6,150,Moderate,74.76,159.96,43,25.98,1.09,17.29,52.03,155
Hyderabad,14-01-2018,72.38,141.02,40.04,23.14,1.16,13.76,48.64,140,Moderate,70.48,157,41.95,22.44,1.19,20.89,49.6,150
Hyderabad,15-01-2018,70.98,115.26,23.11,23.39,0.83,7.43,50.02,143,Moderate,72.38,141.02,40.04,23.14,1.16,13.76,48.64,140
Hyderabad,16-01-2018,65.1,126.51,25.41,24.56,0.92,9.12,43.58,132,Moderate,70.98,115.26,23.11,23.39,0.83,7.43,50.02,143
Hyderabad,17-01-2018,64.2,128.06,28.58,22.08,0.87,10.5,45.85,125,Moderate,65.1,126.51,25.41,24.56,0.92,9.12,43.58,132
Hyderabad,18-01-2018,65.86,141.85,38.39,25.42,0.99,13.02,37.53,129,Moderate,64.2,128.06,28.58,22.08,0.87,10.5,45.85,125
Hyderabad,19-01-2018,61.1,139.54,38.21,22.32,0.9,17.29,38.71,129,Moderate,65.86,141.85,38.39,25.42,0.99,13.02,37.53,129
Hyderabad,20-01-2018,64.18,143.85,42.06,27.24,1,23.32,45.46,131,Moderate,61.1,139.54,38.21,22.32,0.9,17.29,38.71,129
Hyderabad,21-01-2018,68.52,140.77,37.92,25.79,0.95,13.76,44.16,133,Moderate,64.18,143.85,42.06,27.24,1,23.32,45.46,131
Hyderabad,22-01-2018,72.01,142.1,31.43,25.72,0.89,9.28,52.29,142,Moderate,68.52,140.77,37.92,25.79,0.95,13.76,44.16,133
Hyderabad,23-01-2018,60.4,117.57,27.83,19.96,0.71,6.93,47.74,125,Moderate,72.01,142.1,31.43,25.72,0.89,9.28,52.29,142
Hyderabad,24-01-2018,67.07,131.41,26.3,24.15,0.71,9.52,45.11,121,Moderate,60.4,117.57,27.83,19.96,0.71,6.93,47.74,125
Hyderabad,25-01-2018,68.8,155.17,38.56,23.83,0.89,16.47,45.4,139,Moderate,67.07,131.41,26.3,24.15,0.71,9.52,45.11,121
Hyderabad,26-01-2018,66.84,155.11,37.18,24.19,0.91,19.6,52.7,146,Moderate,68.8,155.17,38.56,23.83,0.89,16.47,45.4,139
Hyderabad,27-01-2018,69.43,156.79,34.93,26.28,1.45,13.62,52.9,167,Moderate,66.84,155.11,37.18,24.19,0.91,19.6,52.7,146
Hyderabad,28-01-2018,68.84,145.17,30.72,25.13,0.85,9.02,48.76,138,Moderate,69.43,156.79,34.93,26.28,1.45,13.62,52.9,167
Hyderabad,29-01-2018,67.69,149.79,28.63,23.34,0.84,8.69,50.19,140,Moderate,68.84,145.17,30.72,25.13,0.85,9.02,48.76,138
Hyderabad,30-01-2018,59.46,152.71,33.46,20.35,0.68,16.9,51.92,137,Moderate,67.69,149.79,28.63,23.34,0.84,8.69,50.19,140
Hyderabad,31-01-2018,53.45,141.76,44.33,20.39,1,20.33,40.67,130,Moderate,59.46,152.71,33.46,20.35,0.68,16.9,51.92,137
Hyderabad,01-02-2018,50.88,129.95,63.29,24.5,1.1,22.37,36.26,129,Moderate,53.45,141.76,44.33,20.39,1,20.33,40.67,130
Hyderabad,02-02-2018,47.46,120.39,53.44,21.65,0.99,16.85,36.32,125,Moderate,50.88,129.95,63.29,24.5,1.1,22.37,36.26,129
Hyderabad,03-02-2018,43.48,115.8,33.42,20.36,0.8,9.51,50.3,114,Moderate,47.46,120.39,53.44,21.65,0.99,16.85,36.32,125
Hyderabad,04-02-2018,39.14,105.44,25.66,22.91,0.73,9.46,54.21,104,Moderate,43.48,115.8,33.42,20.36,0.8,9.51,50.3,114
Hyderabad,05-02-2018,41.79,112.02,29.17,25.26,0.73,8.16,56.47,111,Moderate,39.14,105.44,25.66,22.91,0.73,9.46,54.21,104
Hyderabad,06-02-2018,48.86,124.69,40.94,23,0.86,9.68,36.51,111,Moderate,41.79,112.02,29.17,25.26,0.73,8.16,56.47,111
Hyderabad,07-02-2018,56.76,135.34,56.56,24.6,0.99,13.6,39.53,125,Moderate,48.86,124.69,40.94,23,0.86,9.68,36.51,111
Hyderabad,08-02-2018,46.18,105.04,42.94,28.79,0.84,13.52,34.55,114,Moderate,56.76,135.34,56.56,24.6,0.99,13.6,39.53,125
Hyderabad,09-02-2018,50.05,116.97,38.89,35.08,0.87,13.92,35.92,108,Moderate,46.18,105.04,42.94,28.79,0.84,13.52,34.55,114
Hyderabad,10-02-2018,52.28,119.66,32.19,37.24,0.82,13.07,29.39,113,Moderate,50.05,116.97,38.89,35.08,0.87,13.92,35.92,108
Hyderabad,11-02-2018,50.55,88.76,17.89,27.82,0.6,8.55,34.88,100,Satisfactory,52.28,119.66,32.19,37.24,0.82,13.07,29.39,113
Hyderabad,12-02-2018,54.34,87.6,12.99,27.37,0.61,6.61,38.74,102,Moderate,50.55,88.76,17.89,27.82,0.6,8.55,34.88,100
Hyderabad,13-02-2018,46.38,85.63,16.16,54.44,0.61,6.53,44.34,94,Satisfactory,54.34,87.6,12.99,27.37,0.61,6.61,38.74,102
Hyderabad,14-02-2018,50.52,100.95,22.99,35.31,0.76,8.3,46.28,100,Satisfactory,46.38,85.63,16.16,54.44,0.61,6.53,44.34,94
Hyderabad,15-02-2018,52.88,118.54,29.9,23.72,0.84,12.88,46.88,113,Moderate,50.52,100.95,22.99,35.31,0.76,8.3,46.28,100
Hyderabad,16-02-2018,51.84,116.94,33.77,20.48,0.81,17.02,41.68,110,Moderate,52.88,118.54,29.9,23.72,0.84,12.88,46.88,113
Hyderabad,17-02-2018,49.86,121.32,39.91,20.36,0.92,20.36,39.46,108,Moderate,51.84,116.94,33.77,20.48,0.81,17.02,41.68,110
Hyderabad,18-02-2018,55.87,126.08,39.49,21.29,1.02,10.27,47.42,116,Moderate,49.86,121.32,39.91,20.36,0.92,20.36,39.46,108
Hyderabad,19-02-2018,46.22,112.55,26.69,20.45,0.77,7.39,53.02,111,Moderate,55.87,126.08,39.49,21.29,1.02,10.27,47.42,116
Hyderabad,20-02-2018,47.64,101.62,25.68,20.08,0.74,6.36,50.85,103,Moderate,46.22,112.55,26.69,20.45,0.77,7.39,53.02,111
Hyderabad,21-02-2018,54.76,118.2,28.9,20.29,0.85,7.37,47.88,107,Moderate,47.64,101.62,25.68,20.08,0.74,6.36,50.85,103
Hyderabad,22-02-2018,57.85,131.06,29.91,18.86,0.88,8.69,46.5,114,Moderate,54.76,118.2,28.9,20.29,0.85,7.37,47.88,107
Hyderabad,23-02-2018,56.99,125.93,30,18.56,0.85,8.18,48.94,123,Moderate,57.85,131.06,29.91,18.86,0.88,8.69,46.5,114
Hyderabad,24-02-2018,43.57,112.47,27.02,17.34,0.7,8.22,45.22,106,Moderate,56.99,125.93,30,18.56,0.85,8.18,48.94,123
Hyderabad,25-02-2018,43.37,105.66,33.9,18.26,0.76,7.54,33.06,104,Moderate,43.57,112.47,27.02,17.34,0.7,8.22,45.22,106
Hyderabad,26-02-2018,56.87,119.73,52.86,19.58,1.09,9.89,40.48,118,Moderate,43.37,105.66,33.9,18.26,0.76,7.54,33.06,104
Hyderabad,27-02-2018,57.66,123.59,52.81,19.27,1.16,14.95,40.86,134,Moderate,56.87,119.73,52.86,19.58,1.09,9.89,40.48,118
Hyderabad,28-02-2018,62.25,139.53,54.05,22.7,1.3,12.91,41.99,129,Moderate,57.66,123.59,52.81,19.27,1.16,14.95,40.86,134
Hyderabad,01-03-2018,54.84,127.04,46.13,21.27,1.12,11.14,37.91,124,Moderate,62.25,139.53,54.05,22.7,1.3,12.91,41.99,129
Hyderabad,02-03-2018,52.72,120.49,37.83,21.27,1.06,10.18,43.91,118,Moderate,54.84,127.04,46.13,21.27,1.12,11.14,37.91,124
Hyderabad,03-03-2018,51.59,122,27.24,23.4,0.88,9.79,53.05,119,Moderate,52.72,120.49,37.83,21.27,1.06,10.18,43.91,118
Hyderabad,04-03-2018,54.72,116.74,32.28,20.81,0.94,9.17,50.33,122,Moderate,51.59,122,27.24,23.4,0.88,9.79,53.05,119
Hyderabad,05-03-2018,47.44,111.76,27.82,20.49,0.89,8.88,48.64,114,Moderate,54.72,116.74,32.28,20.81,0.94,9.17,50.33,122
Hyderabad,06-03-2018,47.97,104.93,23.52,19.42,0.74,9.83,56.45,106,Moderate,47.44,111.76,27.82,20.49,0.89,8.88,48.64,114
Hyderabad,07-03-2018,50.78,101.89,26.99,21.37,0.79,7.58,53.66,108,Moderate,47.97,104.93,23.52,19.42,0.74,9.83,56.45,106
Hyderabad,08-03-2018,53.81,114.59,31.44,22.9,0.92,7.22,45.08,107,Moderate,50.78,101.89,26.99,21.37,0.79,7.58,53.66,108
Hyderabad,09-03-2018,57.28,120.43,31.79,21.26,0.96,6.03,45.57,118,Moderate,53.81,114.59,31.44,22.9,0.92,7.22,45.08,107
Hyderabad,10-03-2018,66.37,133.3,30.19,23.5,1.02,7.24,50.9,122,Moderate,57.28,120.43,31.79,21.26,0.96,6.03,45.57,118
Hyderabad,11-03-2018,53.02,108.18,20.92,19.08,0.79,6.94,57.23,124,Moderate,66.37,133.3,30.19,23.5,1.02,7.24,50.9,122
Hyderabad,12-03-2018,38.87,96.19,24.38,17.31,0.67,5.14,44.39,95,Satisfactory,53.02,108.18,20.92,19.08,0.79,6.94,57.23,124
Hyderabad,13-03-2018,39.69,87.82,25.69,18.14,0.71,5.62,42.72,88,Satisfactory,38.87,96.19,24.38,17.31,0.67,5.14,44.39,95
Hyderabad,14-03-2018,47.34,101.24,27.97,19.71,0.85,7.43,49.57,103,Moderate,39.69,87.82,25.69,18.14,0.71,5.62,42.72,88
Hyderabad,15-03-2018,47.88,103.11,22.92,19.38,0.77,8.79,48.41,96,Satisfactory,47.34,101.24,27.97,19.71,0.85,7.43,49.57,103
Hyderabad,16-03-2018,60.25,134.44,23.98,23.84,0.86,14.59,43.99,115,Moderate,47.88,103.11,22.92,19.38,0.77,8.79,48.41,96
Hyderabad,17-03-2018,51,78.33,20.02,22.04,0.76,5.86,47.12,105,Moderate,60.25,134.44,23.98,23.84,0.86,14.59,43.99,115
Hyderabad,18-03-2018,41.38,71.63,20.64,19.52,0.7,4.84,37.7,80,Satisfactory,51,78.33,20.02,22.04,0.76,5.86,47.12,105
Hyderabad,19-03-2018,48.07,92.55,25.09,17.35,0.83,5.87,48.04,93,Satisfactory,41.38,71.63,20.64,19.52,0.7,4.84,37.7,80
Hyderabad,20-03-2018,54.74,102.17,29.2,22.3,0.87,7.01,47.14,103,Moderate,48.07,92.55,25.09,17.35,0.83,5.87,48.04,93
Hyderabad,21-03-2018,57.87,118.46,27.17,20.87,0.89,11.32,45.92,108,Moderate,54.74,102.17,29.2,22.3,0.87,7.01,47.14,103
Hyderabad,22-03-2018,57.07,139.34,34.8,22.99,0.86,13.35,32.33,126,Moderate,57.87,118.46,27.17,20.87,0.89,11.32,45.92,108
Hyderabad,23-03-2018,56.64,146.7,41.43,23.52,1.01,16.25,36.12,128,Moderate,57.07,139.34,34.8,22.99,0.86,13.35,32.33,126
Hyderabad,24-03-2018,59.91,149.81,43.32,25.07,1.05,16.63,39.62,131,Moderate,56.64,146.7,41.43,23.52,1.01,16.25,36.12,128
Hyderabad,25-03-2018,71.4,150.7,30.11,25.92,0.98,10.47,43.09,135,Moderate,59.91,149.81,43.32,25.07,1.05,16.63,39.62,131
Hyderabad,26-03-2018,61.47,126.86,23.68,20.6,0.84,7.69,44.76,126,Moderate,71.4,150.7,30.11,25.92,0.98,10.47,43.09,135
Hyderabad,27-03-2018,59.53,124.78,26.49,18.75,0.79,9.57,50.92,123,Moderate,61.47,126.86,23.68,20.6,0.84,7.69,44.76,126
Hyderabad,28-03-2018,53.11,113.07,24.05,17.08,0.75,9.65,51.24,116,Moderate,59.53,124.78,26.49,18.75,0.79,9.57,50.92,123
Hyderabad,29-03-2018,62.27,135.91,28.94,20.47,0.91,9.33,48.28,122,Moderate,53.11,113.07,24.05,17.08,0.75,9.65,51.24,116
Hyderabad,30-03-2018,54.62,114.81,23.3,20.25,0.81,7.54,45.56,120,Moderate,62.27,135.91,28.94,20.47,0.91,9.33,48.28,122
Hyderabad,31-03-2018,50.15,112.36,24.83,16.41,0.83,7.47,49.61,110,Moderate,54.62,114.81,23.3,20.25,0.81,7.54,45.56,120
Hyderabad,01-04-2018,43.05,89.8,19.08,17.57,0.63,5.79,48.2,103,Moderate,50.15,112.36,24.83,16.41,0.83,7.47,49.61,110
Hyderabad,02-04-2018,37.91,75.96,26.19,14.88,0.72,5.28,44,84,Satisfactory,43.05,89.8,19.08,17.57,0.63,5.79,48.2,103
Hyderabad,03-04-2018,51.35,97.31,24.93,16.65,0.78,5.64,41,99,Satisfactory,37.91,75.96,26.19,14.88,0.72,5.28,44,84
Hyderabad,04-04-2018,44.94,91.88,24.13,15.22,0.72,5.82,50.85,101,Moderate,51.35,97.31,24.93,16.65,0.78,5.64,41,99
Hyderabad,05-04-2018,41.51,86.82,22.52,14.68,0.67,4.72,43.49,92,Satisfactory,44.94,91.88,24.13,15.22,0.72,5.82,50.85,101
Hyderabad,06-04-2018,46.87,103.01,26.36,14.83,0.74,5.68,46.02,98,Satisfactory,41.51,86.82,22.52,14.68,0.67,4.72,43.49,92
Hyderabad,07-04-2018,35.9,79.03,32.78,22.05,0.76,9.13,49,93,Satisfactory,46.87,103.01,26.36,14.83,0.74,5.68,46.02,98
Hyderabad,08-04-2018,30.27,61.55,22.43,21.88,0.67,5.05,44.24,85,Satisfactory,35.9,79.03,32.78,22.05,0.76,9.13,49,93
Hyderabad,09-04-2018,40.26,91.86,28.67,22.13,0.71,6.94,47.22,95,Satisfactory,30.27,61.55,22.43,21.88,0.67,5.05,44.24,85
Hyderabad,10-04-2018,35.54,97.46,25.31,17.63,0.79,6.42,37.75,98,Satisfactory,40.26,91.86,28.67,22.13,0.71,6.94,47.22,95
Hyderabad,11-04-2018,27.63,72.09,20.42,16.36,0.68,6.12,31.17,88,Satisfactory,35.54,97.46,25.31,17.63,0.79,6.42,37.75,98
Hyderabad,12-04-2018,31.58,79.04,26.69,18.9,0.67,7.29,38.29,83,Satisfactory,27.63,72.09,20.42,16.36,0.68,6.12,31.17,88
Hyderabad,13-04-2018,25.24,66.21,21.17,14.74,0.56,5.19,38.8,83,Satisfactory,31.58,79.04,26.69,18.9,0.67,7.29,38.29,83
Hyderabad,14-04-2018,23.05,58.22,18.73,14.1,0.69,4.9,40.13,79,Satisfactory,25.24,66.21,21.17,14.74,0.56,5.19,38.8,83
Hyderabad,15-04-2018,29.71,63.54,20.46,14.46,0.83,5.47,27.82,73,Satisfactory,23.05,58.22,18.73,14.1,0.69,4.9,40.13,79
Hyderabad,16-04-2018,45.86,103.38,31.05,17.51,0.9,8.34,36.09,100,Satisfactory,29.71,63.54,20.46,14.46,0.83,5.47,27.82,73
Hyderabad,17-04-2018,34.29,90.45,23.94,13.38,0.72,5.64,41.82,99,Satisfactory,45.86,103.38,31.05,17.51,0.9,8.34,36.09,100
Hyderabad,18-04-2018,37.19,92.25,22.78,17.25,0.61,9.98,45.82,93,Satisfactory,34.29,90.45,23.94,13.38,0.72,5.64,41.82,99
Hyderabad,19-04-2018,43.52,118.3,32.35,14.75,0.77,10.51,39.18,108,Moderate,37.19,92.25,22.78,17.25,0.61,9.98,45.82,93
Hyderabad,20-04-2018,42.38,120.61,35.01,14.67,0.86,9.2,37.27,117,Moderate,43.52,118.3,32.35,14.75,0.77,10.51,39.18,108
Hyderabad,21-04-2018,49.14,139.55,38.23,19.44,0.9,10.1,31.15,122,Moderate,42.38,120.61,35.01,14.67,0.86,9.2,37.27,117
Hyderabad,22-04-2018,42.97,110.65,24.29,16.81,0.75,7.55,43.31,117,Moderate,49.14,139.55,38.23,19.44,0.9,10.1,31.15,122
Hyderabad,23-04-2018,33.12,80.06,17,15.06,0.56,6.52,49.31,90,Satisfactory,42.97,110.65,24.29,16.81,0.75,7.55,43.31,117
Hyderabad,24-04-2018,33.09,95.19,21.62,13.69,0.54,6.92,51.74,90,Satisfactory,33.12,80.06,17,15.06,0.56,6.52,49.31,90
Hyderabad,25-04-2018,35.61,86.24,17.69,15.82,0.6,6.07,53.56,104,Moderate,33.09,95.19,21.62,13.69,0.54,6.92,51.74,90
Hyderabad,26-04-2018,38.11,92.67,21.42,13.51,0.62,6.99,52.61,94,Satisfactory,35.61,86.24,17.69,15.82,0.6,6.07,53.56,104
Hyderabad,27-04-2018,39.78,99.47,21.56,13.68,0.68,7.12,52.49,101,Moderate,38.11,92.67,21.42,13.51,0.62,6.99,52.61,94
Hyderabad,28-04-2018,39.85,86.22,18.35,11.79,0.52,6.84,46.38,94,Satisfactory,39.78,99.47,21.56,13.68,0.68,7.12,52.49,101
Hyderabad,29-04-2018,43.44,95.6,18.74,12.35,0.59,7.72,49.28,102,Moderate,39.85,86.22,18.35,11.79,0.52,6.84,46.38,94
Hyderabad,30-04-2018,44.84,106.84,26.63,17.29,0.7,9.74,44.31,103,Moderate,43.44,95.6,18.74,12.35,0.59,7.72,49.28,102
Hyderabad,01-05-2018,43.83,133.09,20.1,15.39,0.57,7.94,45.47,116,Moderate,44.84,106.84,26.63,17.29,0.7,9.74,44.31,103
Hyderabad,02-05-2018,36.08,95.82,18.75,15.34,0.7,5.92,48.88,101,Moderate,43.83,133.09,20.1,15.39,0.57,7.94,45.47,116
Hyderabad,03-05-2018,31.39,86.12,16.39,14.98,0.56,5.45,48.87,98,Satisfactory,36.08,95.82,18.75,15.34,0.7,5.92,48.88,101
Hyderabad,04-05-2018,19.59,48.18,20.45,12.8,0.62,6.1,50.95,81,Satisfactory,31.39,86.12,16.39,14.98,0.56,5.45,48.87,98
Hyderabad,05-05-2018,28.81,68.37,18.07,11.83,0.6,5.94,51.31,74,Satisfactory,19.59,48.18,20.45,12.8,0.62,6.1,50.95,81
Hyderabad,06-05-2018,31.91,81.65,17.4,11.68,0.58,6.47,47.6,83,Satisfactory,28.81,68.37,18.07,11.83,0.6,5.94,51.31,74
Hyderabad,07-05-2018,33.68,93.43,17.24,12.24,0.58,6.91,51.78,93,Satisfactory,31.91,81.65,17.4,11.68,0.58,6.47,47.6,83
Hyderabad,08-05-2018,43.05,110.15,27.32,17.7,0.97,7.8,46.9,111,Moderate,33.68,93.43,17.24,12.24,0.58,6.91,51.78,93
Hyderabad,09-05-2018,44.32,101.87,22.67,15.48,0.67,6.11,43.87,112,Moderate,43.05,110.15,27.32,17.7,0.97,7.8,46.9,111
Hyderabad,10-05-2018,33.83,74.91,19.53,15.07,0.63,5.28,45.59,101,Moderate,44.32,101.87,22.67,15.48,0.67,6.11,43.87,112
Hyderabad,11-05-2018,32.76,80.97,18.67,13.05,0.66,6.44,50.78,95,Satisfactory,33.83,74.91,19.53,15.07,0.63,5.28,45.59,101
Hyderabad,12-05-2018,33.05,81.54,18.58,12.1,0.64,5.79,50.32,96,Satisfactory,32.76,80.97,18.67,13.05,0.66,6.44,50.78,95
Hyderabad,13-05-2018,31.85,76.51,19.38,11.93,0.74,6.11,61.46,101,Moderate,33.05,81.54,18.58,12.1,0.64,5.79,50.32,96
Hyderabad,14-05-2018,29.86,67.84,15.62,12.81,0.64,5.38,56.79,100,Satisfactory,31.85,76.51,19.38,11.93,0.74,6.11,61.46,101
Hyderabad,15-05-2018,24.49,46.54,14.76,12.94,0.68,4.84,51.51,87,Satisfactory,29.86,67.84,15.62,12.81,0.64,5.38,56.79,100
Hyderabad,16-05-2018,41.89,90.88,21.61,12.94,0.78,8.26,48.44,85,Satisfactory,24.49,46.54,14.76,12.94,0.68,4.84,51.51,87
Hyderabad,17-05-2018,43.47,103.29,26.17,16.08,0.9,9.18,39.03,106,Moderate,41.89,90.88,21.61,12.94,0.78,8.26,48.44,85
Hyderabad,18-05-2018,37.31,88.67,21.97,17.26,0.62,6.93,45.12,89,Satisfactory,43.47,103.29,26.17,16.08,0.9,9.18,39.03,106
Hyderabad,19-05-2018,47.42,136.63,23.1,19.61,0.69,8.04,46.38,103,Moderate,37.31,88.67,21.97,17.26,0.62,6.93,45.12,89
Hyderabad,20-05-2018,38.59,106.87,17.35,12.49,0.62,6.25,62.1,117,Moderate,47.42,136.63,23.1,19.61,0.69,8.04,46.38,103
Hyderabad,21-05-2018,48.33,137.04,18.72,14.11,0.91,6.97,59.66,132,Moderate,38.59,106.87,17.35,12.49,0.62,6.25,62.1,117
Hyderabad,22-05-2018,42.68,108.84,15.7,13.64,0.69,7.04,56.37,120,Moderate,48.33,137.04,18.72,14.11,0.91,6.97,59.66,132
Hyderabad,23-05-2018,47.5,122.16,19.55,14.03,0.83,6.22,52.86,110,Moderate,42.68,108.84,15.7,13.64,0.69,7.04,56.37,120
Hyderabad,24-05-2018,36.41,93.09,20.82,13.99,0.78,6.42,47.17,104,Moderate,47.5,122.16,19.55,14.03,0.83,6.22,52.86,110
Hyderabad,25-05-2018,42.17,108.46,18.88,13.05,0.76,6.99,55.12,119,Moderate,36.41,93.09,20.82,13.99,0.78,6.42,47.17,104
Hyderabad,26-05-2018,23.65,67.93,16.85,11.4,0.69,4.39,36.5,91,Satisfactory,42.17,108.46,18.88,13.05,0.76,6.99,55.12,119
Hyderabad,27-05-2018,26.11,69.28,16.54,12.52,0.78,6.26,49.07,83,Satisfactory,23.65,67.93,16.85,11.4,0.69,4.39,36.5,91
Hyderabad,28-05-2018,31.17,76.56,15.75,10.77,0.72,5.77,45.6,87,Satisfactory,26.11,69.28,16.54,12.52,0.78,6.26,49.07,83
Hyderabad,29-05-2018,34.68,91.62,17.59,12.87,0.64,6.41,46.07,84,Satisfactory,31.17,76.56,15.75,10.77,0.72,5.77,45.6,87
Hyderabad,30-05-2018,31.7,80.59,16.12,15.8,0.58,6.53,44.57,89,Satisfactory,34.68,91.62,17.59,12.87,0.64,6.41,46.07,84
Hyderabad,31-05-2018,32.57,83.68,15.51,13.47,0.83,5.81,45.54,93,Satisfactory,31.7,80.59,16.12,15.8,0.58,6.53,44.57,89
Hyderabad,01-06-2018,37.26,77.09,18.61,18.36,0.64,6.76,52.89,110,Moderate,32.57,83.68,15.51,13.47,0.83,5.81,45.54,93
Hyderabad,02-06-2018,36.7,63.45,21.68,21.33,0.77,6.87,35.35,82,Satisfactory,37.26,77.09,18.61,18.36,0.64,6.76,52.89,110
Hyderabad,03-06-2018,34.85,73.89,18.05,20.54,0.62,7.11,44.34,83,Satisfactory,36.7,63.45,21.68,21.33,0.77,6.87,35.35,82
Hyderabad,04-06-2018,30.95,64.8,19.01,17.29,0.56,7.1,57.7,89,Satisfactory,34.85,73.89,18.05,20.54,0.62,7.11,44.34,83
Hyderabad,05-06-2018,31.51,67.42,18.39,14.27,0.62,7.18,48.4,83,Satisfactory,30.95,64.8,19.01,17.29,0.56,7.1,57.7,89
Hyderabad,06-06-2018,31.33,62.83,17.68,18.13,0.64,7.06,47.76,84,Satisfactory,31.51,67.42,18.39,14.27,0.62,7.18,48.4,83
Hyderabad,07-06-2018,19.68,25.82,14.03,15.54,0.61,5.17,47.94,69,Satisfactory,31.33,62.83,17.68,18.13,0.64,7.06,47.76,84
Hyderabad,08-06-2018,19.43,33.87,13.55,13.75,0.71,6.1,40.15,68,Satisfactory,19.68,25.82,14.03,15.54,0.61,5.17,47.94,69
Hyderabad,09-06-2018,20.03,42.57,13.67,15.62,0.68,6.84,33.8,64,Satisfactory,19.43,33.87,13.55,13.75,0.71,6.1,40.15,68
