City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,PM2.5_lag1,PM10_lag1,NOx_lag1,NH3_lag1,CO_lag1,SO2_lag1,O3_lag1,AQI_lag1
Guwahati,17-02-2019,50.82,118.01,16.56,29.24,0.48,14.03,17.67,92,Satisfactory,50.82,118.01,16.56,29.24,0.48,14.03,17.67,92
Guwahati,18-02-2019,58.31,85.39,17.63,23.6,0.47,14.47,33.85,122,Moderate,50.82,118.01,16.56,29.24,0.48,14.03,17.67,92
Guwahati,19-02-2019,59.88,78.04,15.51,19.03,0.51,16.42,41.23,80,Satisfactory,58.31,85.39,17.63,23.6,0.47,14.47,33.85,122
Guwahati,20-02-2019,55.61,92.36,17.3,16.68,0.49,27.07,44.89,105,Moderate,59.88,78.04,15.51,19.03,0.51,16.42,41.23,80
Guwahati,21-02-2019,83.66,134.1,40.44,17.55,1.09,25.9,43.69,105,Moderate,55.61,92.36,17.3,16.68,0.49,27.07,44.89,105
Guwahati,22-02-2019,141.8,243.91,119.49,23.72,1.52,23.99,32.2,293,Poor,83.66,134.1,40.44,17.55,1.09,25.9,43.69,105
Guwahati,23-02-2019,133.26,219.95,101.61,23.86,1.13,25.62,36.21,321,Very Poor,141.8,243.91,119.49,23.72,1.52,23.99,32.2,293
Guwahati,24-02-2019,69.9,114.89,31.77,23.12,0.54,18.96,21.58,206,Poor,133.26,219.95,101.61,23.86,1.13,25.62,36.21,321
Guwahati,25-02-2019,129.88,234.82,76.53,24.91,1.8,19.02,20.15,308,Very Poor,69.9,114.89,31.77,23.12,0.54,18.96,21.58,206
Guwahati,26-02-2019,94.29,173.04,97.08,28.03,1.11,16.71,16.98,285,Poor,129.88,234.82,76.53,24.91,1.8,19.02,20.15,308
Guwahati,27-02-2019,60.89,98.85,33.42,27.84,0.64,17.6,30.81,152,Moderate,94.29,173.04,97.08,28.03,1.11,16.71,16.98,285
Guwahati,28-02-2019,62,76.05,22.6,25.34,0.67,15.72,19.09,93,Satisfactory,60.89,98.85,33.42,27.84,0.64,17.6,30.81,152
Guwahati,01-03-2019,69.01,104.75,42.29,22.89,0.85,16.11,18.39,113,Moderate,62,76.05,22.6,25.34,0.67,15.72,19.09,93
Guwahati,02-03-2019,89.55,152.36,83.29,18.52,1.06,22.36,36.19,183,Moderate,69.01,104.75,42.29,22.89,0.85,16.11,18.39,113
Guwahati,03-03-2019,106.89,199.74,102.36,18.98,1.26,21.78,29.67,226,Poor,89.55,152.36,83.29,18.52,1.06,22.36,36.19,183
Guwahati,04-03-2019,97.6,185.68,86.63,21.65,0.92,16.91,30.05,277,Poor,106.89,199.74,102.36,18.98,1.26,21.78,29.67,226
Guwahati,05-03-2019,68.21,119.93,15.53,18.33,0.62,20.25,47.8,126,Moderate,97.6,185.68,86.63,21.65,0.92,16.91,30.05,277
Guwahati,06-03-2019,63.29,90.92,17.98,21.26,0.54,19.66,43.86,148,Moderate,68.21,119.93,15.53,18.33,0.62,20.25,47.8,126
Guwahati,07-03-2019,74.81,112.75,44.42,23.67,0.85,16.5,25.03,102,Moderate,63.29,90.92,17.98,21.26,0.54,19.66,43.86,148
Guwahati,08-03-2019,104.14,177.76,95.72,24.09,1.19,19.3,24.21,236,Poor,74.81,112.75,44.42,23.67,0.85,16.5,25.03,102
Guwahati,09-03-2019,116.75,206.29,105.15,23.52,1.19,18.87,18.93,265,Poor,104.14,177.76,95.72,24.09,1.19,19.3,24.21,236
Guwahati,10-03-2019,124.9,237.1,74.24,21.46,1.09,24.61,46.36,303,Very Poor,116.75,206.29,105.15,23.52,1.19,18.87,18.93,265
Guwahati,11-03-2019,124.94,213.84,74.55,23.91,1.31,23.78,37.83,267,Poor,124.9,237.1,74.24,21.46,1.09,24.61,46.36,303
Guwahati,12-03-2019,123.34,206.87,88.79,25.52,0.99,23.95,48.98,316,Very Poor,124.94,213.84,74.55,23.91,1.31,23.78,37.83,267
Guwahati,13-03-2019,100.41,187.83,47.03,19.71,1.03,21.27,47.36,212,Poor,123.34,206.87,88.79,25.52,0.99,23.95,48.98,316
Guwahati,14-03-2019,138.45,258.63,100.02,22.77,1.29,23.2,41.21,303,Very Poor,100.41,187.83,47.03,19.71,1.03,21.27,47.36,212
Guwahati,15-03-2019,138.03,280.4,88.13,27.43,1.23,20.42,31.23,321,Very Poor,138.45,258.63,100.02,22.77,1.29,23.2,41.21,303
Guwahati,16-03-2019,131.69,322.56,69.62,26.43,1.03,17.5,17.1,312,Very Poor,138.03,280.4,88.13,27.43,1.23,20.42,31.23,321
Guwahati,17-03-2019,105.33,191.58,48.6,24.28,1.12,21.56,34.22,231,Poor,131.69,322.56,69.62,26.43,1.03,17.5,17.1,312
Guwahati,18-03-2019,153.22,269.54,104.49,25.47,1.61,27.63,28.29,308,Very Poor,105.33,191.58,48.6,24.28,1.12,21.56,34.22,231
Guwahati,19-03-2019,91.58,145.24,44.67,25.42,0.9,21.79,46.73,303,Very Poor,153.22,269.54,104.49,25.47,1.61,27.63,28.29,308
Guwahati,20-03-2019,66.5,100.2,30.58,21.3,0.82,20.72,42.59,118,Moderate,91.58,145.24,44.67,25.42,0.9,21.79,46.73,303
Guwahati,21-03-2019,73.33,200.77,23.67,17.6,0.59,22.51,59.44,148,Moderate,66.5,100.2,30.58,21.3,0.82,20.72,42.59,118
Guwahati,22-03-2019,53.17,244.18,13.07,14.5,0.4,24.26,65.28,198,Moderate,73.33,200.77,23.67,17.6,0.59,22.51,59.44,148
Guwahati,23-03-2019,67.46,139.67,19.48,14.17,0.72,24.23,43.92,150,Moderate,53.17,244.18,13.07,14.5,0.4,24.26,65.28,198
Guwahati,24-03-2019,70.83,143.99,30.63,14.97,0.86,26.9,49.96,123,Moderate,67.46,139.67,19.48,14.17,0.72,24.23,43.92,150
Guwahati,25-03-2019,118.05,236.55,92.58,18.56,1.21,25.51,47.1,268,Poor,70.83,143.99,30.63,14.97,0.86,26.9,49.96,123
Guwahati,26-03-2019,119.32,225.03,82.09,23.34,1.12,24.25,34.24,306,Very Poor,118.05,236.55,92.58,18.56,1.21,25.51,47.1,268
Guwahati,27-03-2019,62.29,87.81,17.76,22.19,0.67,17.84,30.71,156,Moderate,119.32,225.03,82.09,23.34,1.12,24.25,34.24,306
Guwahati,28-03-2019,79.69,138.38,45.75,22.37,0.93,21.41,41.97,109,Moderate,62.29,87.81,17.76,22.19,0.67,17.84,30.71,156
Guwahati,29-03-2019,114.47,203.18,104.59,25.66,1.26,23.39,34.37,258,Poor,79.69,138.38,45.75,22.37,0.93,21.41,41.97,109
Guwahati,30-03-2019,140.62,225.28,63.81,25.77,1.26,34.54,26.71,300,Poor,114.47,203.18,104.59,25.66,1.26,23.39,34.37,258
Guwahati,31-03-2019,48.63,64.89,18.25,23.15,0.5,19.19,45.26,236,Poor,140.62,225.28,63.81,25.77,1.26,34.54,26.71,300
Guwahati,01-04-2019,35.72,50.06,22.08,17.19,0.76,18.67,43.8,74,Satisfactory,48.63,64.89,18.25,23.15,0.5,19.19,45.26,236
Guwahati,02-04-2019,58.96,91.04,37.05,18.8,0.76,22.37,36.43,109,Moderate,35.72,50.06,22.08,17.19,0.76,18.67,43.8,74
Guwahati,03-04-2019,23.13,153.45,18.32,14.1,0.43,26.11,63.06,99,Satisfactory,58.96,91.04,37.05,18.8,0.76,22.37,36.43,109
Guwahati,04-04-2019,29.99,62.01,16.7,13.07,0.37,32.4,55.27,120,Moderate,23.13,153.45,18.32,14.1,0.43,26.11,63.06,99
Guwahati,05-04-2019,25.78,36.21,19.01,12.53,0.46,18.57,45.95,61,Satisfactory,29.99,62.01,16.7,13.07,0.37,32.4,55.27,120
Guwahati,06-04-2019,56.1,82.28,33.23,13.76,0.74,19.42,32.52,74,Satisfactory,25.78,36.21,19.01,12.53,0.46,18.57,45.95,61
Guwahati,07-04-2019,43.93,69.9,30.04,14.9,0.64,22.18,36.2,103,Moderate,56.1,82.28,33.23,13.76,0.74,19.42,32.52,74
Guwahati,08-04-2019,28.95,40.1,19.28,13.98,0.48,17.93,38.96,59,Satisfactory,43.93,69.9,30.04,14.9,0.64,22.18,36.2,103
Guwahati,09-04-2019,30.06,40.09,23.96,12.78,0.56,16.14,30.94,53,Satisfactory,28.95,40.1,19.28,13.98,0.48,17.93,38.96,59
Guwahati,10-04-2019,37.76,67.42,36.13,12.7,0.75,17.21,43.24,74,Satisfactory,30.06,40.09,23.96,12.78,0.56,16.14,30.94,53
Guwahati,11-04-2019,66.63,135.87,68.61,17.3,1.03,21.65,36.44,114,Moderate,37.76,67.42,36.13,12.7,0.75,17.21,43.24,74
Guwahati,12-04-2019,79.26,153.64,64.26,16.62,0.95,20.12,40.9,161,Moderate,66.63,135.87,68.61,17.3,1.03,21.65,36.44,114
Guwahati,13-04-2019,85.8,141.6,46.8,16.31,0.88,19.03,41,179,Moderate,79.26,153.64,64.26,16.62,0.95,20.12,40.9,161
Guwahati,14-04-2019,51.4,76.17,29,13.48,0.59,18.75,41.84,140,Moderate,85.8,141.6,46.8,16.31,0.88,19.03,41,179
Guwahati,15-04-2019,47.34,61.7,23.92,10.45,0.66,17.31,33.38,67,Satisfactory,51.4,76.17,29,13.48,0.59,18.75,41.84,140
Guwahati,16-04-2019,42.85,56.26,24.06,9.93,0.55,16.33,44.77,90,Satisfactory,47.34,61.7,23.92,10.45,0.66,17.31,33.38,67
Guwahati,17-04-2019,87.16,110.57,38.95,10.46,0.84,17.26,39.13,92,Satisfactory,42.85,56.26,24.06,9.93,0.55,16.33,44.77,90
Guwahati,18-04-2019,58.84,108.28,44.3,14.55,0.78,16.8,23.46,181,Moderate,87.16,110.57,38.95,10.46,0.84,17.26,39.13,92
Guwahati,19-04-2019,58.98,108.56,34.65,13.91,0.8,17.35,36.7,107,Moderate,58.84,108.28,44.3,14.55,0.78,16.8,23.46,181
Guwahati,20-04-2019,52.39,99.12,20.17,12.75,0.52,17.64,52.49,107,Moderate,58.98,108.56,34.65,13.91,0.8,17.35,36.7,107
Guwahati,21-04-2019,36.8,55.86,19.12,11.27,0.54,20.37,54.43,86,Satisfactory,52.39,99.12,20.17,12.75,0.52,17.64,52.49,107
Guwahati,22-04-2019,42.87,61.08,24.64,11.48,0.59,21.73,54.18,84,Satisfactory,36.8,55.86,19.12,11.27,0.54,20.37,54.43,86
Guwahati,23-04-2019,56.03,88.14,65.24,10.86,0.8,17.64,46.95,95,Satisfactory,42.87,61.08,24.64,11.48,0.59,21.73,54.18,84
Guwahati,24-04-2019,76.74,133.16,95.62,11.7,1,18.26,19.6,115,Moderate,56.03,88.14,65.24,10.86,0.8,17.64,46.95,95
Guwahati,25-04-2019,96.66,168.91,96.88,14.22,1.15,17.29,21.58,202,Poor,76.74,133.16,95.62,11.7,1,18.26,19.6,115
Guwahati,26-04-2019,88.27,149.31,86.91,15.11,0.92,16.88,26.83,218,Poor,96.66,168.91,96.88,14.22,1.15,17.29,21.58,202
Guwahati,27-04-2019,57.55,87.53,36.49,14.18,0.58,16.95,47.07,137,Moderate,88.27,149.31,86.91,15.11,0.92,16.88,26.83,218
Guwahati,28-04-2019,32.5,39.5,15.29,10.07,0.47,18.21,39.65,71,Satisfactory,57.55,87.53,36.49,14.18,0.58,16.95,47.07,137
Guwahati,29-04-2019,24.68,36.05,15.9,7.5,0.42,18.79,40.92,53,Satisfactory,32.5,39.5,15.29,10.07,0.47,18.21,39.65,71
Guwahati,30-04-2019,13.68,21.96,12.61,7.8,0.36,23.19,45.86,53,Satisfactory,24.68,36.05,15.9,7.5,0.42,18.79,40.92,53
Guwahati,01-05-2019,9.62,14.5,10.96,7.04,0.35,22.41,44.3,54,Satisfactory,13.68,21.96,12.61,7.8,0.36,23.19,45.86,53
Guwahati,02-05-2019,28.45,46.41,24.56,7.02,0.58,22.91,40.96,67,Satisfactory,9.62,14.5,10.96,7.04,0.35,22.41,44.3,54
Guwahati,03-05-2019,21.9,37.94,14.37,7.21,0.28,28.51,38.57,79,Satisfactory,28.45,46.41,24.56,7.02,0.58,22.91,40.96,67
Guwahati,05-05-2019,59.86,91.04,33.71,37.06,0.9,31.51,21.49,100,Satisfactory,916.67,1000,69.67,99.42,0.23,48.03,51.3,1112
Guwahati,06-05-2019,51.38,87.31,28.18,17.89,0.81,23.26,24.48,80,Satisfactory,59.86,91.04,33.71,37.06,0.9,31.51,21.49,100
Guwahati,07-05-2019,40.8,77.72,32.22,15.17,0.56,25.18,55.57,110,Moderate,51.38,87.31,28.18,17.89,0.81,23.26,24.48,80
Guwahati,08-05-2019,25.83,56.37,12.9,10.98,0.36,19.51,62.95,76,Satisfactory,40.8,77.72,32.22,15.17,0.56,25.18,55.57,110
Guwahati,09-05-2019,27.82,44.86,11.16,8.96,0.38,19.39,67.62,77,Satisfactory,25.83,56.37,12.9,10.98,0.36,19.51,62.95,76
Guwahati,10-05-2019,20.83,44.79,11.54,7.62,0.39,19.61,66.8,79,Satisfactory,27.82,44.86,11.16,8.96,0.38,19.39,67.62,77
Guwahati,11-05-2019,23.05,38.97,13.27,7.66,0.43,19.7,55.16,73,Satisfactory,20.83,44.79,11.54,7.62,0.39,19.61,66.8,79
Guwahati,12-05-2019,33.35,57.32,15.13,8.63,0.57,19.81,35.5,62,Satisfactory,23.05,38.97,13.27,7.66,0.43,19.7,55.16,73
Guwahati,13-05-2019,65.01,85.31,19.4,12.61,0.49,19.73,47.25,99,Satisfactory,33.35,57.32,15.13,8.63,0.57,19.81,35.5,62
Guwahati,14-05-2019,28.15,43.75,17.32,14.18,0.44,19.46,62.12,122,Moderate,65.01,85.31,19.4,12.61,0.49,19.73,47.25,99
Guwahati,15-05-2019,19.79,31.95,16.15,10.74,0.45,18.08,66.56,86,Satisfactory,28.15,43.75,17.32,14.18,0.44,19.46,62.12,122
Guwahati,16-05-2019,24.78,42.72,15.77,8.53,0.47,17.77,51.65,68,Satisfactory,19.79,31.95,16.15,10.74,0.45,18.08,66.56,86
Guwahati,17-05-2019,22.83,34.43,20.49,8.09,0.51,17.12,52.04,73,Satisfactory,24.78,42.72,15.77,8.53,0.47,17.77,51.65,68
Guwahati,18-05-2019,21.29,33.06,13.28,7.43,0.42,16.41,56.76,70,Satisfactory,22.83,34.43,20.49,8.09,0.51,17.12,52.04,73
Guwahati,19-05-2019,43.79,68.51,20.41,7.09,0.78,16.44,35.22,62,Satisfactory,21.29,33.06,13.28,7.43,0.42,16.41,56.76,70
Guwahati,20-05-2019,37.7,67.11,32.38,9.71,0.61,16.15,53.11,93,Satisfactory,43.79,68.51,20.41,7.09,0.78,16.44,35.22,62
Guwahati,21-05-2019,31.53,52.71,19.94,8.7,0.54,15.87,46.88,68,Satisfactory,37.7,67.11,32.38,9.71,0.61,16.15,53.11,93
Guwahati,22-05-2019,26.94,43.89,16.01,8.33,0.44,15.73,45.87,63,Satisfactory,31.53,52.71,19.94,8.7,0.54,15.87,46.88,68
Guwahati,23-05-2019,13.59,22.87,15.16,8.69,0.4,15.89,51.75,73,Satisfactory,26.94,43.89,16.01,8.33,0.44,15.73,45.87,63
Guwahati,24-05-2019,11.79,60.02,13.04,8.06,0.36,15.81,62.69,71,Satisfactory,13.59,22.87,15.16,8.69,0.4,15.89,51.75,73
Guwahati,25-05-2019,18.92,626.63,18.78,5.01,0.55,15.47,39.05,210,Poor,11.79,60.02,13.04,8.06,0.36,15.81,62.69,71
Guwahati,27-05-2019,27.48,47.82,39.87,7.03,0.66,15.93,47.42,149,Moderate,34.57,492.89,40.64,5.68,0.79,15.69,29.29,838
Guwahati,28-05-2019,21.41,37.36,19.17,5.97,0.5,16.01,43.42,61,Satisfactory,27.48,47.82,39.87,7.03,0.66,15.93,47.42,149
Guwahati,29-05-2019,43.72,81.41,44.13,5.93,0.79,16.31,35.31,72,Satisfactory,21.41,37.36,19.17,5.97,0.5,16.01,43.42,61
Guwahati,30-05-2019,41.37,83.59,51.58,7.31,0.75,16.45,51.37,102,Moderate,43.72,81.41,44.13,5.93,0.79,16.31,35.31,72
Guwahati,31-05-2019,26.04,44.89,30.9,6.2,0.54,16.06,54.01,79,Satisfactory,41.37,83.59,51.58,7.31,0.75,16.45,51.37,102
Guwahati,01-06-2019,41.11,75.12,49.55,6.11,0.81,16.49,37.43,75,Satisfactory,26.04,44.89,30.9,6.2,0.54,16.06,54.01,79
Guwahati,02-06-2019,60.98,110.62,59.98,6.24,0.89,16.61,27.05,106,Moderate,41.11,75.12,49.55,6.11,0.81,16.49,37.43,75
Guwahati,03-06-2019,25.38,42.39,15.26,6.51,0.46,16.25,45.13,72,Satisfactory,60.98,110.62,59.98,6.24,0.89,16.61,27.05,106
Guwahati,04-06-2019,12.52,21.47,17.34,6.66,0.37,16.17,42.61,54,Satisfactory,25.38,42.39,15.26,6.51,0.46,16.25,45.13,72
Guwahati,05-06-2019,17.31,34.47,14.94,4.76,0.45,16.17,35.34,48,Good,12.52,21.47,17.34,6.66,0.37,16.17,42.61,54
Guwahati,06-06-2019,30.62,86.21,20.4,4.89,0.48,16.34,26.23,55,Satisfactory,17.31,34.47,14.94,4.76,0.45,16.17,35.34,48
Guwahati,07-06-2019,27.55,59.02,23.72,7.96,0.6,16.5,33.25,78,Satisfactory,30.62,86.21,20.4,4.89,0.48,16.34,26.23,55
Guwahati,08-06-2019,12.76,21.4,11.94,9.85,0.4,16.83,28.39,48,Good,27.55,59.02,23.72,7.96,0.6,16.5,33.25,78
Guwahati,09-06-2019,19.87,31.33,19.4,9.92,0.4,16.85,25.78,33,Good,12.76,21.4,11.94,9.85,0.4,16.83,28.39,48
Guwahati,10-06-2019,20.31,38.23,27.48,9.98,0.5,14.04,17.28,40,Good,19.87,31.33,19.4,9.92,0.4,16.85,25.78,33
Guwahati,11-06-2019,25.53,41.4,21.11,10.74,0.53,10.42,3.18,41,Good,20.31,38.23,27.48,9.98,0.5,14.04,17.28,40
Guwahati,12-06-2019,36.68,72.67,35.62,11.22,0.68,10.68,3.23,60,Satisfactory,25.53,41.4,21.11,10.74,0.53,10.42,3.18,41
Guwahati,13-06-2019,47.66,87.66,37.01,10.16,0.58,10.53,2.93,99,Satisfactory,36.68,72.67,35.62,11.22,0.68,10.68,3.23,60
Guwahati,14-06-2019,17.68,31.6,25.47,9.28,0.44,10.44,1.8,45,Good,47.66,87.66,37.01,10.16,0.58,10.53,2.93,99
Guwahati,15-06-2019,24.04,40.88,15.98,8.16,0.54,10.49,3.32,38,Good,17.68,31.6,25.47,9.28,0.44,10.44,1.8,45
Guwahati,16-06-2019,25.93,43.13,17.53,8.27,0.52,10.56,3.79,44,Good,24.04,40.88,15.98,8.16,0.54,10.49,3.32,38
Guwahati,17-06-2019,34.51,49.9,17.82,6.8,0.53,10.55,3.63,49,Good,25.93,43.13,17.53,8.27,0.52,10.56,3.79,44
Guwahati,18-06-2019,33.51,55.87,24.31,6.04,0.61,10.6,3.15,54,Satisfactory,34.51,49.9,17.82,6.8,0.53,10.55,3.63,49
Guwahati,19-06-2019,55.23,102.95,46.37,7.67,0.74,10.57,2.58,89,Satisfactory,33.51,55.87,24.31,6.04,0.61,10.6,3.15,54
Guwahati,20-06-2019,40.38,77.63,34.58,8.73,0.7,10.55,1.79,93,Satisfactory,55.23,102.95,46.37,7.67,0.74,10.57,2.58,89
Guwahati,21-06-2019,33.32,63.97,39.42,9.3,0.77,10.57,1.29,76,Satisfactory,40.38,77.63,34.58,8.73,0.7,10.55,1.79,93
Guwahati,22-06-2019,27.98,50.76,22.16,8.4,0.61,10.56,2.04,54,Satisfactory,33.32,63.97,39.42,9.3,0.77,10.57,1.29,76
Guwahati,23-06-2019,19.01,35.11,9.74,7.31,0.35,10.64,4.39,44,Good,27.98,50.76,22.16,8.4,0.61,10.56,2.04,54
Guwahati,24-06-2019,23.66,43.56,13.53,12.36,0.38,11.33,5.01,40,Good,19.01,35.11,9.74,7.31,0.35,10.64,4.39,44
Guwahati,25-06-2019,30.18,57.35,30,15.17,0.48,11.6,3.19,58,Satisfactory,23.66,43.56,13.53,12.36,0.38,11.33,5.01,40
Guwahati,26-06-2019,18.59,29.17,14.69,9.14,0.44,10.59,2.94,41,Good,30.18,57.35,30,15.17,0.48,11.6,3.19,58
Guwahati,27-06-2019,18.79,25.88,12.74,8.35,0.46,10.63,2.2,31,Good,18.59,29.17,14.69,9.14,0.44,10.59,2.94,41
Guwahati,28-06-2019,29.61,43.21,23.96,6.99,0.58,10.65,2.04,40,Good,18.79,25.88,12.74,8.35,0.46,10.63,2.2,31
Guwahati,29-06-2019,22.27,34.39,23.19,6.28,0.51,10.73,1.98,47,Good,29.61,43.21,23.96,6.99,0.58,10.65,2.04,40
Guwahati,30-06-2019,32.27,60.43,34.84,5.52,0.66,10.79,2.31,55,Satisfactory,22.27,34.39,23.19,6.28,0.51,10.73,1.98,47
Guwahati,01-07-2019,33.01,62.82,49.9,5.57,0.63,10.86,2.14,71,Satisfactory,32.27,60.43,34.84,5.52,0.66,10.79,2.31,55
Guwahati,02-07-2019,13.73,27.33,16.12,6.07,0.38,10.65,1.97,39,Good,33.01,62.82,49.9,5.57,0.63,10.86,2.14,71
Guwahati,03-07-2019,12.9,25.28,18.74,5.19,0.34,10.78,1.5,25,Good,13.73,27.33,16.12,6.07,0.38,10.65,1.97,39
Guwahati,04-07-2019,15.47,32.63,15.36,4.53,0.42,10.7,4.22,33,Good,12.9,25.28,18.74,5.19,0.34,10.78,1.5,25
Guwahati,05-07-2019,21.1,43.36,22.14,5.7,0.51,10.59,13.59,46,Good,15.47,32.63,15.36,4.53,0.42,10.7,4.22,33
Guwahati,06-07-2019,7.74,75.98,17.54,4.99,0.3,10.37,21.24,46,Good,21.1,43.36,22.14,5.7,0.51,10.59,13.59,46
Guwahati,07-07-2019,5.39,10.53,10.24,3.85,0.25,10.25,21.89,53,Satisfactory,7.74,75.98,17.54,4.99,0.3,10.37,21.24,46
Guwahati,08-07-2019,10.63,76.75,13.49,3.68,0.27,10.27,20.61,42,Good,5.39,10.53,10.24,3.85,0.25,10.25,21.89,53
Guwahati,09-07-2019,169.55,491.54,32.51,20.94,0.39,9.32,22.13,477,Severe,10.63,76.75,13.49,3.68,0.27,10.27,20.61,42
Guwahati,10-07-2019,85.38,94.28,58.56,23.18,0.72,9.9,11.77,185,Moderate,169.55,491.54,32.51,20.94,0.39,9.32,22.13,477
Guwahati,11-07-2019,25.18,34.16,22.29,12.28,0.52,10.41,17.9,64,Satisfactory,85.38,94.28,58.56,23.18,0.72,9.9,11.77,185
Guwahati,12-07-2019,23.66,34.66,19.13,8.86,0.55,10.5,13.14,36,Good,25.18,34.16,22.29,12.28,0.52,10.41,17.9,64
Guwahati,13-07-2019,24.52,43.9,21.58,9.95,0.55,10.47,9.18,47,Good,23.66,34.66,19.13,8.86,0.55,10.5,13.14,36
Guwahati,14-07-2019,21.91,37.61,27.32,8.22,0.45,10.65,8.3,57,Satisfactory,24.52,43.9,21.58,9.95,0.55,10.47,9.18,47
Guwahati,15-07-2019,21.76,69.57,16.85,6.56,0.48,10.67,7.88,38,Good,21.91,37.61,27.32,8.22,0.45,10.65,8.3,57
